Retailer,Vendor,Category,Name,Price,Product Link,Description,Product Details,Description Lexical Diversity,Description Length,Materials,Size Guide,Luxury Tier,Number of pictures,Image Links
La Garconne,Extreme Cashmere,SWEATER,n°438 Xtra Fab Cashmere Cardigan — Oat,1300.0,https://lagarconne.com/collections/all/products/fw25ex012-extreme-cashmere-n-438-xtra-fab-cardigan-oat,"Extreme Cashmere oat beige two-way zip-up cardigan knitted in a tight gauge double-knit cashmere knit. Features drop shoulders, angled side pockets, and rib trim finish at neckline, cuffs, and hem. Boxy, cropped silhouette.",Color: Oat. 100% Cashmere. Imported.,96.97,33,['cashmere'],True,Accessible Luxury,4,https://lagarconne.com/cdn/shop/files/Feb2021Session4210_TMHILHPS20_S1_4096x4096.jpg?v=1758907902
La Garconne,Extreme Cashmere,SWEATER,n°431 Mike Stretch Cashmere Sweater — Oat,900.0,https://lagarconne.com/collections/all/products/fw25ex010-extreme-cashmere-n-431-mike-sweater-oat,"Extreme Cashmere oat beige sweater with a crew neckline and elongated sleeves in a mid-weight cashmere blend knit. Features dropped shoulders and ribbed trim finish at neckline, cuffs, and hem. Relaxed fit.","Color: Oat. 94% Cashmere, 5% Nylon, 1% Elastane. Imported.",90.62,32,"['cashmere', 'nylon']",True,Accessible Luxury,4,https://lagarconne.com/cdn/shop/files/Feb2021Session4737_TMHILHPS20_S_69ff8c57-8bb1-4a59-ad0b-8dfbda3971ae_4096x4096.jpg?v=1758907770
La Garconne,Extreme Cashmere,SWEATER,n°431 Mike Stretch Cashmere Sweater — Chalk,900.0,https://lagarconne.com/collections/all/products/fw25ex007-extreme-cashmere-n-431-mike-sweater-chalk,"Extreme Cashmere chalk white sweater with a crew neckline and elongated sleeves in a mid-weight cashmere blend knit. Features dropped shoulders and ribbed trim finish at neckline, cuffs, and hem. Relaxed fit.",Color: Chalk. 94% Cashmere 5% Nylon 1% Elastane. Imported.,90.62,32,"['cashmere', 'nylon']",True,Accessible Luxury,4,https://lagarconne.com/cdn/shop/files/Feb2021Session4252_TMHILHPS20_S1_4096x4096.jpg?v=1758907996
La Garconne,Extreme Cashmere,SKIRT,n°388 Ease Stretch Cashmere Skirt — Chalk,900.0,https://lagarconne.com/collections/all/products/fw25ex018-extreme-cashmere-n-388-ease-skirt-chalk,Extreme Cashmere chalk white pull-on midi skirt with A-line silhouette in mid-weight cashmere blend knit. Features an elasticated ribbed waistband and rolled edge finish at hem.,"Color: Chalk. 88% Cashmere, 10% Nylon, 2% Elastane. Imported.",100.0,26,"['cashmere', 'nylon']",True,Accessible Luxury,4,https://lagarconne.com/cdn/shop/files/Feb2021Session4415_TMHILHPS20_S_4096x4096.jpg?v=1758905139
La Garconne,Extreme Cashmere,SKIRT,n°388 Ease Stretch Cashmere Skirt — Dark Brown,900.0,https://lagarconne.com/collections/all/products/fw25ex005-extreme-cashmere-n-388-ease-skirt-dark-brown,Extreme Cashmere dark brown pull-on midi skirt with A-line silhouette in mid-weight cashmere blend knit. Features an elasticated ribbed waistband and rolled edge finish at hem.,"Color: Dark Brown. 88% Cashmere, 10% Nylon, 2% Elastane. Imported.",100.0,26,"['cashmere', 'nylon']",True,Accessible Luxury,4,https://lagarconne.com/cdn/shop/files/Feb2021Session4231_TMHILHPS20_S_bedb2f01-1c71-4664-bace-4178630bbf7a_4096x4096.jpg?v=1758904495
La Garconne,Extreme Cashmere,SWEATER,n°430 Jeanne Stretch Cashmere Sweater — Chalk,700.0,https://lagarconne.com/collections/all/products/fw25ex023-extreme-cashmere-n-430-jeanne-sweater-chalk,"Extreme Cashmere chalk white sweater with a crew neckline in a mid-weight stretch cashmere knit. Features slightly dropped shoulders and ribbed trim finish at neckline, cuffs, and hem. Regular fit.","Color: Chalk. 94% Cashmere, 5% Nylon, 1% Elastane. Imported.",93.33,30,"['cashmere', 'nylon']",True,Accessible Luxury,4,https://lagarconne.com/cdn/shop/files/Feb2021Session4399_TMHILHPS20_S1_4096x4096.jpg?v=1758908075
La Garconne,Extreme Cashmere,SWEATER,n°430 Jeanne Stretch Cashmere Sweater — Dark Orange,700.0,https://lagarconne.com/collections/all/products/fw25ex006-extreme-cashmere-n-430-jeanne-sweater-dark-orange,"Extreme Cashmere dark orange sweater with a crew neckline in a mid-weight stretch cashmere knit. Features slightly dropped shoulders and ribbed trim finish at neckline, cuffs, and hem. Regular fit.","Color: Dark Orange. 94% Cashmere, 5% Nylon, 1% Elastane. Imported.",93.33,30,"['cashmere', 'nylon']",True,Accessible Luxury,4,https://lagarconne.com/cdn/shop/files/Feb2021Session4214_TMHILHPS20_S1_4096x4096.jpg?v=1758904423
La Garconne,Extreme Cashmere,SWEATER,n°430 Jeanne Stretch Cashmere Sweater — Felt,700.0,https://lagarconne.com/collections/all/products/fw25ex001-extreme-cashmere-n-430-jeanne-sweater-felt,"Extreme Cashmere felt grey sweater with a crew neckline in a mid-weight stretch cashmere knit. Features slightly dropped shoulders and ribbed trim finish at neckline, cuffs, and hem. Regular fit.","Color: Felt. 94% Cashmere, 5% Nylon, 1% Elastane. Imported.",93.33,30,"['cashmere', 'nylon']",True,Accessible Luxury,4,https://lagarconne.com/cdn/shop/files/Feb2021Session4363_TMHILHPS20_S1_4096x4096.jpg?v=1758908045
La Garconne,Extreme Cashmere,SCARF,n°35 Bandana Stretch Cashmere Scarf — Oat,275.0,https://lagarconne.com/collections/all/products/fw25ex022-extreme-cashmere-n-35-bandana-scarf-oat,Brand Signature Piece — Extreme Cashmere oat beige bandana scarf with a triangular shape knitted in tight gauge cashmere blend. Features a raw cut with a rolled finish.,"Color: Oat. 88% Cashmere, 10% Nylon, 2% Elastane. Imported.",89.29,28,"['cashmere', 'nylon']",False,Affordable fashion,1,https://lagarconne.com/cdn/shop/files/ECSCARFOATMEAL_4096x4096.png?v=1759249615
La Garconne,Extreme Cashmere,SCARF,n°35 Bandana Stretch Cashmere Scarf — Dark Brown,275.0,https://lagarconne.com/collections/all/products/fw25ex020-extreme-cashmere-n-35-bandana-scarf-dark-brown,Brand Signature Piece — Extreme Cashmere dark brown bandana scarf with a triangular shape knitted in tight gauge cashmere blend. Features a raw cut with a rolled finish.,"Color: Dark Brown. 88% Cashmere, 10% Nylon, 2% Elastane. Imported.",89.29,28,"['cashmere', 'nylon']",False,Affordable fashion,1,https://lagarconne.com/cdn/shop/files/ECBROWNSCARF_4096x4096.png?v=1759249618
La Garconne,Porter - Yoshida & Co,BAG,Force Technical Shoulder Bag — Navy,308.0,https://lagarconne.com/collections/all/products/fw25py002-porter-yoshida-co-force-shoulder-bag-navy,"Porter - Yoshida & Co black shoulder bag with two exterior zipper pockets in technical nylon. Features an adjustable shoulder strap, an internal removable pouch, black-tone metal hardware and a top zipper closure. Finished with a bright orange nylon lining.",Color: Navy. 100% Nylon. Made in Japan.,87.5,40,"['nylon', 'technical nylon']",False,Affordable fashion,4,https://lagarconne.com/cdn/shop/files/navybag_a3af0d9c-49fb-4a79-a404-5999a2382e33_4096x4096.png?v=1759250208
La Garconne,Porter - Yoshida & Co,BAG,Force Technical Shoulder Bag — Black,308.0,https://lagarconne.com/collections/all/products/fw25py001-porter-yoshida-co-force-shoulder-bag-black,"Porter - Yoshida & Co black shoulder bag with two exterior zipper pockets in technical nylon. Features an adjustable shoulder strap, an internal removable pouch, black-tone metal hardware and a top zipper closure. Finished with a bright orange nylon lining.",Color: Black. 100% Nylon. Made in Japan.,87.5,40,"['nylon', 'technical nylon']",False,Affordable fashion,3,https://lagarconne.com/cdn/shop/files/blackforce_4096x4096.png?v=1759250103
La Garconne,Porter - Yoshida & Co,BAG,Tanker Technical Sling Bag,318.0,https://lagarconne.com/collections/all/products/pf25py003-porter-yoshida-co-tanker-sling-bag,"Porter - Yoshida & Co black shoulder bag with two exterior press button flap pockets in technical nylon. Features an adjustable removable shoulder strap, an exterior velcro pocket at back, an internal velcro pocket, and a top zipper closure. Finished with a bright orange nylon lining.",Color: Black. 100% Nylon. Made in Japan.,84.78,46,"['nylon', 'technical nylon']",False,Affordable fashion,2,https://lagarconne.com/cdn/shop/files/blacktanker_4096x4096.png?v=1759248306
La Garconne,Sacai x Carhartt WIP,JACKET,Leather Biker Jacket,3775.0,https://lagarconne.com/collections/all/products/fw25scw01-sacai-x-carhartt-wip-carhartt-wip-leather-jacket,"Sacai x Carhartt WIP green biker jacket with a contrasting corduroy collar and asymmetrical double zip front in soft and sustainably-sourced leather. Features a press button tab at neck, chest welt pocket, angled welt pockets, press button flap detail, adjustable press button cuffs, press button waist adjusters, a branded patch at chest, and an interior velcro pocket. Finished with branded silver-tone hardware at zipper and front press buttons, gold-toned hardware at cuffs and hem, and raw edge finishing throughout. Lined in black quilted poly fabric.","Color: Green. 100% Cowhide Leather. Attached Parts: 80% Cotton, 20% Polyester. Lining: 100% Polyester. Made in Japan.",72.94,85,"['leather', 'cotton', 'polyester', 'fabric']",True,High Luxury,4,https://lagarconne.com/cdn/shop/files/Feb2021Session5369_TMHILHPS20_S_1454233c-eaee-45bb-b7ee-5b5ced24c3e4_4096x4096.jpg?v=1759168572
La Garconne,Cecilie Bahnsen,DRESS,Botka Merino Wool Dress,602.0,https://lagarconne.com/collections/all/products/fw25cb014-cecilie-bahnsen-botka-dress,"Cecilie Bahnsen back long sleeve dress with a classic collar and floral motif button closure at neck in a stretch ribbed merino wool. Features scalloped trim finishing at collar, cuffs, and hem. Closer fit.",Color: Black. 100% Merino Wool. Made in Italy.,91.18,34,"['merino wool', 'wool']",True,Accessible Luxury,4,https://lagarconne.com/cdn/shop/files/Feb2021Session8335_TMHILHPS20_S_4096x4096.jpg?v=1761590917
La Garconne,Cecilie Bahnsen,SKIRT,Bria Sheer Myrtia Skirt,602.0,https://lagarconne.com/collections/all/products/fw25cb012-cecilie-bahnsen-bria-skirt,Cecilie Bahnsen white pencil skirt with an elasticated drawcord waist and signature floral motif hem in sheer liquid myrtia. Features floral motif drawcord and slit at back hem. Lined in tonal cupro.,"Color: White. 55% Polyamide, 45% Polyester. Lining: 100% Cupro. Imported.",84.38,32,"['polyester', 'polyamide']",True,Accessible Luxury,4,https://lagarconne.com/cdn/shop/files/Feb2021Session7769_TMHILHPS20_S_f9aa0ba2-bab6-4095-9513-bfbc95e8ad31_4096x4096.jpg?v=1761591798
La Garconne,Cecilie Bahnsen,SKIRT,Gus Tulle Skirt,1200.0,https://lagarconne.com/collections/all/products/fw25cb011-cecilie-bahnsen-gus-skirt,Cecilie Bahnsen white sleek pencil skirt in an embroidered sequin blossom tulle. Features a back slit and zip fastening at back waist. Line in tonal organza.,Color: White. 100% Polyester. Imported.,92.31,26,['polyester'],True,Accessible Luxury,6,https://lagarconne.com/cdn/shop/files/Feb2021Session7951_TMHILHPS20_S1_4096x4096.jpg?v=1761590255
La Garconne,Cecilie Bahnsen,SKIRT,Ocean Silk Skirt,693.0,https://lagarconne.com/collections/all/products/fw25cb010-cecilie-bahnsen-ocean-skirt,"Cecilie Bahnsen black pencil skirt with ruffle details at front in sheer silk organza. Features a slit at center back, and hook and eye zip fastening at back waist. Lined in tonal cupro blend.","Color: Black. 100% Silk. Lining: 53% Cupro, 47% Polyester. Imported.",88.24,34,"['silk', 'polyester']",True,Accessible Luxury,4,https://lagarconne.com/cdn/shop/files/Feb2021Session8003_TMHILHPS20_S_f3eac35c-8653-482f-a82e-1c1d7f6f39fd_4096x4096.jpg?v=1761592065
La Garconne,Cecilie Bahnsen,TOP,Utania Tulle Top,1200.0,https://lagarconne.com/collections/all/products/fw25cb008-cecilie-bahnsen-utania-top,Cecilie Bahnsen white sleeveless top with a round neckline in an embroidered sequin blossom tulle. Features a delicate tie fastening at back neck.,Color: White. 100% Polyester. Imported.,95.65,23,['polyester'],True,Accessible Luxury,6,https://lagarconne.com/cdn/shop/files/Feb2021Session7951_TMHILHPS20_S_4096x4096.jpg?v=1761590249
La Garconne,Cecilie Bahnsen,DRESS,Ambra Silk Blend Dress,1050.0,https://lagarconne.com/collections/all/products/fw25cb006-cecilie-bahnsen-ambra-dress,"Cecilie Bahnsen black A-line strap dress with a straight neckline in poly silk blend matelassé fabric with a floral pattern . Features side gathered hip panels, bow detail at thin straps, and a hook and eye zip closure at back. Lined in tonal cupro fabric.","Color: Black. 54% Polyester, 32% Silk, 14% Polyamide. Lining: 53% Cupro, 47% Polyester. Imported.",86.67,45,"['silk', 'polyester', 'polyamide', 'fabric']",True,Accessible Luxury,4,https://lagarconne.com/cdn/shop/files/Feb2021Session8352_TMHILHPS20_S_4096x4096.jpg?v=1761592738
La Garconne,Cecilie Bahnsen,PULLOVER,Bastian Fleece Anorak,688.0,https://lagarconne.com/collections/all/products/fw25cb005-cecilie-bahnsen-bastian-anorak,"Cecilie Bahnsen black pullover anorak with a stand collar 3/4 zip closure in soft and plush fleece. Features dropped shoulders, oversized sleeves, floral motif appliqué at chest, technical kangaroo pocket with press button top fastening and zippered side openings, drawcord waist and cuffs, and technical fabric detailing at back sleeves. Finished with floral motifs at toggles, buttons, and drawcords.",Color: Black. 100% Polyester. Contrast: 100% Recycled Polyamide. Imported.,83.05,59,"['polyester', 'polyamide', 'fabric']",True,Accessible Luxury,4,https://lagarconne.com/cdn/shop/files/Feb2021Session8378_TMHILHPS20_S_7a8e1da4-96c4-40da-a175-cebba6524582_4096x4096.jpg?v=1761592805
La Garconne,Cecilie Bahnsen,JACKET,Brianna Technical Jacket,1900.0,https://lagarconne.com/collections/all/products/fw25cb004-cecilie-bahnsen-brianna-jacket,"Cecilie Bahnsen black jacket with a stand collar and concealed zipper and press button fastening in technical nylon. Features chest press button flap pockets, signature floral appliqués at left chest pocket, angled patch pockets, adjustable press button tab cuffs, and an interior drawcord hem. Toggles and press buttons finished with floral motifs. Lined in tonal satin fabric.","Color: Black. 100% Recycled Polyamide, Wadding: 100% Polyester, Lining: 64% Viscose, 36% Polyester. Imported.",77.19,57,"['satin', 'nylon', 'technical nylon', 'polyester', 'polyamide', 'viscose', 'fabric']",True,Accessible Luxury,6,https://lagarconne.com/cdn/shop/files/Feb2021Session8028_TMHILHPS20_S_c91a3a5e-cbc4-4015-8eea-adc88cd61b65_4096x4096.jpg?v=1761590324
La Garconne,Cecilie Bahnsen,JACKET,Becky Technical Jacket,1600.0,https://lagarconne.com/collections/all/products/fw25cb003-cecilie-bahnsen-becky-jacket,"Cecilie Bahnsen brown hooded jacket with a high neck and drawcord waist in technical nylon. Features a zippered chest pocket, zippered side seam pockets, elasticated press button tab cuffs, and signature floral appliqués throughout. Toggles and press buttons finished with floral motifs. Lined in tonal satin.","Color: Brown. 100% Recycled Polyamide, Wadding: 100% Polyester, Lining: 64% Viscose, 36% Polyester. Imported.",82.61,46,"['satin', 'nylon', 'technical nylon', 'polyester', 'polyamide', 'viscose']",True,Accessible Luxury,6,https://lagarconne.com/cdn/shop/files/Feb2021Session7978_TMHILHPS20_S_4096x4096.jpg?v=1761590261
La Garconne,Cecilie Bahnsen,SWEATER,Bega Wool Pullover Sweater,730.0,https://lagarconne.com/collections/all/products/fw25cb002-cecilie-bahnsen-bega-pullover,"Cecilie Bahnsen light grey structured pullover sweater with a thick neckline and signature floral motif appliqué at left waist in chunky ribbed wool knit. Features dropped shoulders, split cuffs, and contrasting ribbed trim finish at neckline, cuffs, and hem.",Color: Light Grey. 100% Responsible Wool Standard Wool. Imported.,87.18,39,['wool'],True,Accessible Luxury,4,https://lagarconne.com/cdn/shop/files/Feb2021Session7991_TMHILHPS20_S_f511889e-7724-421e-8405-92f908705f5b_4096x4096.jpg?v=1761593371
La Garconne,Cecilie Bahnsen,TOP,Bentley Merino Wool Top,384.0,https://lagarconne.com/collections/all/products/fw25cb001-cecilie-bahnsen-bentley-top,"Cecilie Bahnsen back cropped top with a high neckline and short sleeves in a stretch ribbed merino wool. Features scalloped trim finishing at neckline, cuffs, and hem. Closer fit.",Color: Black. 100% Merino Wool. Made in Italy.,93.1,29,"['merino wool', 'wool']",True,Affordable fashion,4,https://lagarconne.com/cdn/shop/files/Feb2021Session8001_TMHILHPS20_S1_4096x4096.jpg?v=1761592285
La Garconne,Suzusan,PULLOVER,Cashmere Seamless Cropped Pullover — Black,839.0,https://lagarconne.com/collections/all/products/fw25su017-suzusan-cashmere-seamless-pullover-short,Suzusan black and sand pullover with a round neckline and dropped shoulders in mid-weight pure cashmere with a leaf motif Shibori pattern. Features a ribbed trim finish at cuffs and hem. Regular fit.,Color: Black / Sand. 100% Cashmere. Made in Japan.,84.85,33,['cashmere'],True,Accessible Luxury,4,https://lagarconne.com/cdn/shop/files/Feb2021Session2770_TMHILHPS20_S_a053e648-9e87-4256-b20a-93659f64d95d_4096x4096.jpg?v=1758728138
